LAT,LON,YEAR,MO,DY,T2M
37.72531,-97.79759,2004,4,29,17.44
37.72531,-97.79759,2004,4,30,9.7
37.72531,-97.79759,2004,5,1,11.02
37.72531,-97.79759,2004,5,2,10.76
37.72531,-97.79759,2004,5,3,12.24
37.72531,-97.79759,2004,5,4,16.92
37.72531,-97.79759,2004,5,5,19.97
37.72531,-97.79759,2004,5,6,22.99
37.72531,-97.79759,2004,5,7,22.65
37.72531,-97.79759,2004,5,8,23.21
37.72531,-97.79759,2004,5,9,21.86
37.72531,-97.79759,2004,5,10,22.41
37.72531,-97.79759,2004,5,11,22.92
37.72531,-97.79759,2004,5,12,23.12
37.72531,-97.79759,2004,5,13,11.89
37.72531,-97.79759,2004,5,14,10.79
37.72531,-97.79759,2004,5,15,14.27
37.72531,-97.79759,2004,5,16,19.02
37.72531,-97.79759,2004,5,17,22.08
37.72531,-97.79759,2004,5,18,23.6
37.72531,-97.79759,2004,5,19,26.12
37.72531,-97.79759,2004,5,20,26.86
37.72531,-97.79759,2004,5,21,24.86
37.72531,-97.79759,2004,5,22,26.7
37.72531,-97.79759,2004,5,23,24.02
37.72531,-97.79759,2004,5,24,25.42
37.72531,-97.79759,2004,5,25,18.25
37.72531,-97.79759,2004,5,26,22.78
37.72531,-97.79759,2004,5,27,24.99
37.72531,-97.79759,2004,5,28,25.8
37.72531,-97.79759,2004,5,29,26.16
37.72531,-97.79759,2004,5,30,21.1
37.72531,-97.79759,2004,5,31,20.99
37.72531,-97.79759,2004,6,1,21.84
37.72531,-97.79759,2004,6,2,18.98
37.72531,-97.79759,2004,6,3,20.86
37.72531,-97.79759,2004,6,4,20.34
37.72531,-97.79759,2004,6,5,22.24
37.72531,-97.79759,2004,6,6,25.61
37.72531,-97.79759,2004,6,7,25.78
37.72531,-97.79759,2004,6,8,25.15
37.72531,-97.79759,2004,6,9,22.28
37.72531,-97.79759,2004,6,10,25.73
37.72531,-97.79759,2004,6,11,27.59
37.72531,-97.79759,2004,6,12,27.6
37.72531,-97.79759,2004,6,13,25.61
37.72531,-97.79759,2004,6,14,27.6
37.72531,-97.79759,2004,6,15,26.41
37.72531,-97.79759,2004,6,16,24.86
37.72531,-97.79759,2004,6,17,22.44
37.72531,-97.79759,2004,6,18,20.84
37.72531,-97.79759,2004,6,19,17.4
37.72531,-97.79759,2004,6,20,19.46
37.72531,-97.79759,2004,6,21,22.72
37.72531,-97.79759,2004,6,22,19.94
37.72531,-97.79759,2004,6,23,22.2
37.72531,-97.79759,2004,6,24,23.04
37.72531,-97.79759,2004,6,25,19.05
37.72531,-97.79759,2004,6,26,20.72
37.72531,-97.79759,2004,6,27,23.14
37.72531,-97.79759,2004,6,28,20.9
37.72531,-97.79759,2004,6,29,22.18
37.72531,-97.79759,2004,6,30,22.76
37.72531,-97.79759,2004,7,1,22.71
37.72531,-97.79759,2004,7,2,23.56
37.72531,-97.79759,2004,7,3,25.75
37.72531,-97.79759,2004,7,4,25.79
37.72531,-97.79759,2004,7,5,25.87
37.72531,-97.79759,2004,7,6,23.51
37.72531,-97.79759,2004,7,7,23.98
37.72531,-97.79759,2004,7,8,26.78
37.72531,-97.79759,2004,7,9,25.16
37.72531,-97.79759,2004,7,10,26.87
37.72531,-97.79759,2004,7,11,27.96
37.72531,-97.79759,2004,7,12,28.67
37.72531,-97.79759,2004,7,13,29.3
37.72531,-97.79759,2004,7,14,28.95
37.72531,-97.79759,2004,7,15,29.83
37.72531,-97.79759,2004,7,16,26.87
37.72531,-97.79759,2004,7,17,25.45
37.72531,-97.79759,2004,7,18,26.08
37.72531,-97.79759,2004,7,19,29.25
37.72531,-97.79759,2004,7,20,30.24
37.72531,-97.79759,2004,7,21,30.3
37.72531,-97.79759,2004,7,22,28.61
37.72531,-97.79759,2004,7,23,21.89
37.72531,-97.79759,2004,7,24,19.77
37.72531,-97.79759,2004,7,25,18.76
37.72531,-97.79759,2004,7,26,19.72
37.72531,-97.79759,2004,7,27,21.47
37.72531,-97.79759,2004,7,28,21.98
37.72531,-97.79759,2004,7,29,21.87
37.72531,-97.79759,2004,7,30,23.49
37.72531,-97.79759,2004,7,31,25.93
37.72531,-97.79759,2004,8,1,28.22
37.72531,-97.79759,2004,8,2,29.39
37.72531,-97.79759,2004,8,3,30.25
37.72531,-97.79759,2004,8,4,27.27
37.72531,-97.79759,2004,8,5,23.55
37.72531,-97.79759,2004,8,6,22.14
37.72531,-97.79759,2004,8,7,21.65
37.72531,-97.79759,2004,8,8,23.75
37.72531,-97.79759,2004,8,9,24.5
37.72531,-97.79759,2004,8,10,21.46
37.72531,-97.79759,2004,8,11,19.14
37.72531,-97.79759,2004,8,12,19.57
37.72531,-97.79759,2004,8,13,19.01
37.72531,-97.79759,2004,8,14,19.87
37.72531,-97.79759,2004,8,15,19.56
37.72531,-97.79759,2004,8,16,23.09
37.72531,-97.79759,2004,8,17,25.8
37.72531,-97.79759,2004,8,18,25.62
37.72531,-97.79759,2004,8,19,18.59
37.72531,-97.79759,2004,8,20,19.1
37.72531,-97.79759,2004,8,21,21.04
37.72531,-97.79759,2004,8,22,22.78
37.72531,-97.79759,2004,8,23,25.77
37.72531,-97.79759,2004,8,24,27.53
37.72531,-97.79759,2004,8,25,27.77
37.72531,-97.79759,2004,8,26,27.92
37.72531,-97.79759,2004,8,27,27.92
37.72531,-97.79759,2004,8,28,22.06
37.72531,-97.79759,2004,8,29,22.35
37.72531,-97.79759,2004,8,30,22.84
37.72531,-97.79759,2004,8,31,23.57
37.72531,-97.79759,2004,9,1,24.24
37.72531,-97.79759,2004,9,2,24.1
37.72531,-97.79759,2004,9,3,24.15
37.72531,-97.79759,2004,9,4,25.75
37.72531,-97.79759,2004,9,5,24.68
37.72531,-97.79759,2004,9,6,21.07
37.72531,-97.79759,2004,9,7,20.69
37.72531,-97.79759,2004,9,8,19.89
37.72531,-97.79759,2004,9,9,20.32
37.72531,-97.79759,2004,9,10,21.52
37.72531,-97.79759,2004,9,11,24.11
37.72531,-97.79759,2004,9,12,25.79
37.72531,-97.79759,2004,9,13,26.47
37.72531,-97.79759,2004,9,14,27.25
37.72531,-97.79759,2004,9,15,23.7
37.72531,-97.79759,2004,9,16,21.72
37.72531,-97.79759,2004,9,17,25.97
37.72531,-97.79759,2004,9,18,28.51
37.72531,-97.79759,2004,9,19,25.88
37.72531,-97.79759,2004,9,20,24.17
37.72531,-97.79759,2004,9,21,24.03
37.72531,-97.79759,2004,9,22,23.59
37.72531,-97.79759,2004,9,23,19.07
37.72531,-97.79759,2004,9,24,20.76
37.72531,-97.79759,2004,9,25,21.09
37.72531,-97.79759,2004,9,26,21.1
37.72531,-97.79759,2004,9,27,20.92
37.72531,-97.79759,2004,9,28,18.63
37.72531,-97.79759,2004,9,29,17.96
37.72531,-97.79759,2004,9,30,20.45
37.72531,-97.79759,2004,10,1,17.05
37.72531,-97.79759,2004,10,2,11.88
37.72531,-97.79759,2004,10,3,17.97
37.72531,-97.79759,2004,10,4,16.97
37.72531,-97.79759,2004,10,5,17.11
37.72531,-97.79759,2004,10,6,15.68
37.72531,-97.79759,2004,10,7,18.11
37.72531,-97.79759,2004,10,8,19.21
37.72531,-97.79759,2004,10,9,17.85
37.72531,-97.79759,2004,10,10,15.52
37.72531,-97.79759,2004,10,11,11.48
37.72531,-97.79759,2004,10,12,12.38
37.72531,-97.79759,2004,10,13,11.82
37.72531,-97.79759,2004,10,14,8.46
37.72531,-97.79759,2004,10,15,10.06
37.72531,-97.79759,2004,10,16,10.42
37.72531,-97.79759,2004,10,17,13.43
37.72531,-97.79759,2004,10,18,14.73
37.72531,-97.79759,2004,10,19,13.05
37.72531,-97.79759,2004,10,20,12.98
37.72531,-97.79759,2004,10,21,17.93
37.72531,-97.79759,2004,10,22,19.58
37.72531,-97.79759,2004,10,23,14.52
37.72531,-97.79759,2004,10,24,15.16
37.72531,-97.79759,2004,10,25,13.81
37.72531,-97.79759,2004,10,26,17.48
37.72531,-97.79759,2004,10,27,19.38
37.72531,-97.79759,2004,10,28,22.11
37.72531,-97.79759,2004,10,29,19.51
37.72531,-97.79759,2004,10,30,12.39
37.72531,-97.79759,2004,10,31,13.29
37.72531,-97.79759,2004,11,1,12.18
37.72531,-97.79759,2004,11,2,8.1
37.72531,-97.79759,2004,11,3,5.32
37.72531,-97.79759,2004,11,4,6.72
37.72531,-97.79759,2004,11,5,9.52
37.72531,-97.79759,2004,11,6,13.41
37.72531,-97.79759,2004,11,7,11.99
37.72531,-97.79759,2004,11,8,10.11
37.72531,-97.79759,2004,11,9,11.49
37.72531,-97.79759,2004,11,10,10.22
37.72531,-97.79759,2004,11,11,4.47
37.72531,-97.79759,2004,11,12,3.91
37.72531,-97.79759,2004,11,13,3.93
37.72531,-97.79759,2004,11,14,6.49
37.72531,-97.79759,2004,11,15,8.7
37.72531,-97.79759,2004,11,16,13.82
37.72531,-97.79759,2004,11,17,15.33
37.72531,-97.79759,2004,11,18,13.16
37.72531,-97.79759,2004,11,19,9.25
37.72531,-97.79759,2004,11,20,6.61
37.72531,-97.79759,2004,11,21,4.16
37.72531,-97.79759,2004,11,22,6.5
37.72531,-97.79759,2004,11,23,4.98
37.72531,-97.79759,2004,11,24,0.39
37.72531,-97.79759,2004,11,25,4.12
37.72531,-97.79759,2004,11,26,6.34
37.72531,-97.79759,2004,11,27,3.38
37.72531,-97.79759,2004,11,28,2.87
37.72531,-97.79759,2004,11,29,0.65
37.72531,-97.79759,2004,11,30,-1.95
37.72531,-97.79759,2004,12,1,0.98
37.72531,-97.79759,2004,12,2,-0.4
37.72531,-97.79759,2004,12,3,1.07
37.72531,-97.79759,2004,12,4,3.34
37.72531,-97.79759,2004,12,5,5.16
37.72531,-97.79759,2004,12,6,3.27
37.72531,-97.79759,2004,12,7,4.36
37.72531,-97.79759,2004,12,8,4.35
37.72531,-97.79759,2004,12,9,6.12
37.72531,-97.79759,2004,12,10,3.65
37.72531,-97.79759,2004,12,11,4.25
37.72531,-97.79759,2004,12,12,5.67
37.72531,-97.79759,2004,12,13,-0.3
37.72531,-97.79759,2004,12,14,-2.65
37.72531,-97.79759,2004,12,15,-0.38
37.72531,-97.79759,2004,12,16,2.43
37.72531,-97.79759,2004,12,17,3.68
37.72531,-97.79759,2004,12,18,4.01
37.72531,-97.79759,2004,12,19,-3.58
37.72531,-97.79759,2004,12,20,1.89
37.72531,-97.79759,2004,12,21,-0.15
37.72531,-97.79759,2004,12,22,-6.26
37.72531,-97.79759,2004,12,23,-9.7
37.72531,-97.79759,2004,12,24,-8.36
37.72531,-97.79759,2004,12,25,-0.19
37.72531,-97.79759,2004,12,26,2.61
37.72531,-97.79759,2004,12,27,2.89
37.72531,-97.79759,2004,12,28,4.52
37.72531,-97.79759,2004,12,29,6.67
37.72531,-97.79759,2004,12,30,11.36
37.72531,-97.79759,2004,12,31,7.36
37.72531,-97.79759,2005,1,1,13.56
37.72531,-97.79759,2005,1,2,2.43
37.72531,-97.79759,2005,1,3,-0.24
37.72531,-97.79759,2005,1,4,-3.17
37.72531,-97.79759,2005,1,5,-11.29
37.72531,-97.79759,2005,1,6,-14.3
37.72531,-97.79759,2005,1,7,-9.43
37.72531,-97.79759,2005,1,8,-5.83
37.72531,-97.79759,2005,1,9,-1.07
37.72531,-97.79759,2005,1,10,-4.12
37.72531,-97.79759,2005,1,11,-5.82
37.72531,-97.79759,2005,1,12,-1.78
37.72531,-97.79759,2005,1,13,-6.56
37.72531,-97.79759,2005,1,14,-14.48
37.72531,-97.79759,2005,1,15,-11.8
37.72531,-97.79759,2005,1,16,-11.2
37.72531,-97.79759,2005,1,17,-8.16
37.72531,-97.79759,2005,1,18,-1.99
37.72531,-97.79759,2005,1,19,3.65
37.72531,-97.79759,2005,1,20,5.45
37.72531,-97.79759,2005,1,21,4.39
37.72531,-97.79759,2005,1,22,-4.32
37.72531,-97.79759,2005,1,23,-3.1
37.72531,-97.79759,2005,1,24,2.63
37.72531,-97.79759,2005,1,25,5.14
37.72531,-97.79759,2005,1,26,2.67
37.72531,-97.79759,2005,1,27,-0.55
37.72531,-97.79759,2005,1,28,-0.61
37.72531,-97.79759,2005,1,29,-0.34
37.72531,-97.79759,2005,1,30,-0.18
37.72531,-97.79759,2005,1,31,0.3
37.72531,-97.79759,2005,2,1,0.47
37.72531,-97.79759,2005,2,2,1.53
37.72531,-97.79759,2005,2,3,3.45
37.72531,-97.79759,2005,2,4,5.45
37.72531,-97.79759,2005,2,5,6.4
37.72531,-97.79759,2005,2,6,5.42
37.72531,-97.79759,2005,2,7,-1.76
37.72531,-97.79759,2005,2,8,-3.32
37.72531,-97.79759,2005,2,9,-2.57
37.72531,-97.79759,2005,2,10,1.78
37.72531,-97.79759,2005,2,11,4.17
37.72531,-97.79759,2005,2,12,7.59
37.72531,-97.79759,2005,2,13,10.2
37.72531,-97.79759,2005,2,14,10.02
37.72531,-97.79759,2005,2,15,6.33
37.72531,-97.79759,2005,2,16,1.33
37.72531,-97.79759,2005,2,17,2.84
37.72531,-97.79759,2005,2,18,4.46
37.72531,-97.79759,2005,2,19,7.34
37.72531,-97.79759,2005,2,20,11.23
37.72531,-97.79759,2005,2,21,6.85
37.72531,-97.79759,2005,2,22,4.63
37.72531,-97.79759,2005,2,23,2.81
37.72531,-97.79759,2005,2,24,3.41
37.72531,-97.79759,2005,2,25,6.33
37.72531,-97.79759,2005,2,26,8.28
37.72531,-97.79759,2005,2,27,5.47
37.72531,-97.79759,2005,2,28,0.36
37.72531,-97.79759,2005,3,1,0.12
37.72531,-97.79759,2005,3,2,4.93
37.72531,-97.79759,2005,3,3,9.22
37.72531,-97.79759,2005,3,4,10.65
37.72531,-97.79759,2005,3,5,9.48
37.72531,-97.79759,2005,3,6,12.4
37.72531,-97.79759,2005,3,7,7.77
37.72531,-97.79759,2005,3,8,6.13
37.72531,-97.79759,2005,3,9,4.37
37.72531,-97.79759,2005,3,10,7.21
37.72531,-97.79759,2005,3,11,9.3
37.72531,-97.79759,2005,3,12,12.27
37.72531,-97.79759,2005,3,13,4.83
37.72531,-97.79759,2005,3,14,5.09
37.72531,-97.79759,2005,3,15,3.91
37.72531,-97.79759,2005,3,16,5.78
37.72531,-97.79759,2005,3,17,7.57
37.72531,-97.79759,2005,3,18,7.7
37.72531,-97.79759,2005,3,19,4.43
37.72531,-97.79759,2005,3,20,10.21
37.72531,-97.79759,2005,3,21,9.61
37.72531,-97.79759,2005,3,22,3.81
37.72531,-97.79759,2005,3,23,4.63
37.72531,-97.79759,2005,3,24,6.42
37.72531,-97.79759,2005,3,25,5.69
37.72531,-97.79759,2005,3,26,4.39
37.72531,-97.79759,2005,3,27,6.54
37.72531,-97.79759,2005,3,28,12
37.72531,-97.79759,2005,3,29,14.67
37.72531,-97.79759,2005,3,30,10.24
37.72531,-97.79759,2005,3,31,8.86
37.72531,-97.79759,2005,4,1,9.09
37.72531,-97.79759,2005,4,2,11.91
37.72531,-97.79759,2005,4,3,15.03
37.72531,-97.79759,2005,4,4,17.48
37.72531,-97.79759,2005,4,5,17.08
37.72531,-97.79759,2005,4,6,12.83
37.72531,-97.79759,2005,4,7,12.77
37.72531,-97.79759,2005,4,8,12.76
37.72531,-97.79759,2005,4,9,18.11
37.72531,-97.79759,2005,4,10,16.6
37.72531,-97.79759,2005,4,11,11.25
37.72531,-97.79759,2005,4,12,10.33
37.72531,-97.79759,2005,4,13,10.51
37.72531,-97.79759,2005,4,14,13.23
37.72531,-97.79759,2005,4,15,16.5
37.72531,-97.79759,2005,4,16,17.25
37.72531,-97.79759,2005,4,17,18.62
37.72531,-97.79759,2005,4,18,19.46
37.72531,-97.79759,2005,4,19,20.23
37.72531,-97.79759,2005,4,20,21.44
37.72531,-97.79759,2005,4,21,18.61
37.72531,-97.79759,2005,4,22,12.61
37.72531,-97.79759,2005,4,23,8.76
37.72531,-97.79759,2005,4,24,10.76
37.72531,-97.79759,2005,4,25,9.88
37.72531,-97.79759,2005,4,26,9.62
37.72531,-97.79759,2005,4,27,11.77
37.72531,-97.79759,2005,4,28,8.96
37.72531,-97.79759,2005,4,29,6.62
37.72531,-97.79759,2005,4,30,9.14
37.72531,-97.79759,2005,5,1,8.64
37.72531,-97.79759,2005,5,2,8.46
37.72531,-97.79759,2005,5,3,11.15
37.72531,-97.79759,2005,5,4,11.45
37.72531,-97.79759,2005,5,5,14.16
37.72531,-97.79759,2005,5,6,19.45
37.72531,-97.79759,2005,5,7,19.47
37.72531,-97.79759,2005,5,8,20.67
37.72531,-97.79759,2005,5,9,20.68
37.72531,-97.79759,2005,5,10,23.92
37.72531,-97.79759,2005,5,11,23.65
37.72531,-97.79759,2005,5,12,21.53
37.72531,-97.79759,2005,5,13,17.94
37.72531,-97.79759,2005,5,14,15.54
37.72531,-97.79759,2005,5,15,13.32
37.72531,-97.79759,2005,5,16,17.73
37.72531,-97.79759,2005,5,17,21.22
37.72531,-97.79759,2005,5,18,22.9
37.72531,-97.79759,2005,5,19,24.65
37.72531,-97.79759,2005,5,20,25.82
37.72531,-97.79759,2005,5,21,26.82
37.72531,-97.79759,2005,5,22,24.63
37.72531,-97.79759,2005,5,23,22.69
37.72531,-97.79759,2005,5,24,22.28
37.72531,-97.79759,2005,5,25,20.97
37.72531,-97.79759,2005,5,26,19.14
37.72531,-97.79759,2005,5,27,19.05
37.72531,-97.79759,2005,5,28,21.07
37.72531,-97.79759,2005,5,29,21.18
37.72531,-97.79759,2005,5,30,19.62
37.72531,-97.79759,2005,5,31,19.99
37.72531,-97.79759,2005,6,1,21.36
37.72531,-97.79759,2005,6,2,23.27
37.72531,-97.79759,2005,6,3,22.33
37.72531,-97.79759,2005,6,4,23.81
37.72531,-97.79759,2005,6,5,21.75
37.72531,-97.79759,2005,6,6,25.31
37.72531,-97.79759,2005,6,7,27.13
37.72531,-97.79759,2005,6,8,28.02
37.72531,-97.79759,2005,6,9,24.48
37.72531,-97.79759,2005,6,10,22.75
37.72531,-97.79759,2005,6,11,23.11
37.72531,-97.79759,2005,6,12,22.68
37.72531,-97.79759,2005,6,13,21.77
37.72531,-97.79759,2005,6,14,20.92
37.72531,-97.79759,2005,6,15,23.43
37.72531,-97.79759,2005,6,16,23.91
37.72531,-97.79759,2005,6,17,23.16
37.72531,-97.79759,2005,6,18,23.7
37.72531,-97.79759,2005,6,19,24.44
37.72531,-97.79759,2005,6,20,24.86
37.72531,-97.79759,2005,6,21,25.47
37.72531,-97.79759,2005,6,22,25.43
37.72531,-97.79759,2005,6,23,25.92
37.72531,-97.79759,2005,6,24,27.05
37.72531,-97.79759,2005,6,25,27.35
37.72531,-97.79759,2005,6,26,27.88
37.72531,-97.79759,2005,6,27,28.26
37.72531,-97.79759,2005,6,28,28.66
37.72531,-97.79759,2005,6,29,29.32
37.72531,-97.79759,2005,6,30,28.94
37.72531,-97.79759,2005,7,1,25.85
37.72531,-97.79759,2005,7,2,25.68
37.72531,-97.79759,2005,7,3,27.78
37.72531,-97.79759,2005,7,4,24.06
37.72531,-97.79759,2005,7,5,23.63
37.72531,-97.79759,2005,7,6,23.9
37.72531,-97.79759,2005,7,7,24.66
37.72531,-97.79759,2005,7,8,25.63
37.72531,-97.79759,2005,7,9,25.82
37.72531,-97.79759,2005,7,10,25.56
37.72531,-97.79759,2005,7,11,26.47
37.72531,-97.79759,2005,7,12,27.24
37.72531,-97.79759,2005,7,13,26.53
37.72531,-97.79759,2005,7,14,26.32
37.72531,-97.79759,2005,7,15,27.43
37.72531,-97.79759,2005,7,16,28
37.72531,-97.79759,2005,7,17,28.67
37.72531,-97.79759,2005,7,18,26.33
37.72531,-97.79759,2005,7,19,27.53
37.72531,-97.79759,2005,7,20,30.45
37.72531,-97.79759,2005,7,21,30.48
37.72531,-97.79759,2005,7,22,31.41
37.72531,-97.79759,2005,7,23,31.72
37.72531,-97.79759,2005,7,24,30.91
37.72531,-97.79759,2005,7,25,31.23
37.72531,-97.79759,2005,7,26,23.56
37.72531,-97.79759,2005,7,27,20.45
37.72531,-97.79759,2005,7,28,22.94
37.72531,-97.79759,2005,7,29,25.45
37.72531,-97.79759,2005,7,30,26.97
37.72531,-97.79759,2005,7,31,28.38
37.72531,-97.79759,2005,8,1,29.61
37.72531,-97.79759,2005,8,2,30.75
37.72531,-97.79759,2005,8,3,30.78
37.72531,-97.79759,2005,8,4,28.42
37.72531,-97.79759,2005,8,5,23.86
37.72531,-97.79759,2005,8,6,26.67
37.72531,-97.79759,2005,8,7,28.18
37.72531,-97.79759,2005,8,8,28.72
37.72531,-97.79759,2005,8,9,28.96
37.72531,-97.79759,2005,8,10,29.5
37.72531,-97.79759,2005,8,11,29.39
37.72531,-97.79759,2005,8,12,28.32
37.72531,-97.79759,2005,8,13,23.13
37.72531,-97.79759,2005,8,14,18.74
37.72531,-97.79759,2005,8,15,21.68
37.72531,-97.79759,2005,8,16,24.32
37.72531,-97.79759,2005,8,17,26.64
37.72531,-97.79759,2005,8,18,30.16
37.72531,-97.79759,2005,8,19,29.73
37.72531,-97.79759,2005,8,20,25.43
37.72531,-97.79759,2005,8,21,24.84
37.72531,-97.79759,2005,8,22,23.56
37.72531,-97.79759,2005,8,23,24.2
37.72531,-97.79759,2005,8,24,25.34
37.72531,-97.79759,2005,8,25,26.87
37.72531,-97.79759,2005,8,26,27
37.72531,-97.79759,2005,8,27,24.57
37.72531,-97.79759,2005,8,28,23.41
37.72531,-97.79759,2005,8,29,23.94
37.72531,-97.79759,2005,8,30,24.78
37.72531,-97.79759,2005,8,31,24.75
37.72531,-97.79759,2005,9,1,22.48
37.72531,-97.79759,2005,9,2,24.47
37.72531,-97.79759,2005,9,3,26.25
37.72531,-97.79759,2005,9,4,25.33
37.72531,-97.79759,2005,9,5,24.35
37.72531,-97.79759,2005,9,6,23.38
37.72531,-97.79759,2005,9,7,23.79
37.72531,-97.79759,2005,9,8,26.25
37.72531,-97.79759,2005,9,9,24.86
37.72531,-97.79759,2005,9,10,25.72
37.72531,-97.79759,2005,9,11,24.47
37.72531,-97.79759,2005,9,12,26.45
37.72531,-97.79759,2005,9,13,25.39
37.72531,-97.79759,2005,9,14,19.92
37.72531,-97.79759,2005,9,15,17.65
37.72531,-97.79759,2005,9,16,18.09
37.72531,-97.79759,2005,9,17,21.88
37.72531,-97.79759,2005,9,18,26.88
37.72531,-97.79759,2005,9,19,25.3
37.72531,-97.79759,2005,9,20,24.72
37.72531,-97.79759,2005,9,21,27.59
37.72531,-97.79759,2005,9,22,25.15
37.72531,-97.79759,2005,9,23,23.93
37.72531,-97.79759,2005,9,24,25.6
37.72531,-97.79759,2005,9,25,25.63
37.72531,-97.79759,2005,9,26,20.26
37.72531,-97.79759,2005,9,27,21.08
37.72531,-97.79759,2005,9,28,17.91
37.72531,-97.79759,2005,9,29,13.75
37.72531,-97.79759,2005,9,30,19.68
37.72531,-97.79759,2005,10,1,20.22
37.72531,-97.79759,2005,10,2,24.65
37.72531,-97.79759,2005,10,3,26.02
37.72531,-97.79759,2005,10,4,25.49
37.72531,-97.79759,2005,10,5,17.81
37.72531,-97.79759,2005,10,6,10.15
37.72531,-97.79759,2005,10,7,10.84
37.72531,-97.79759,2005,10,8,10.54
37.72531,-97.79759,2005,10,9,14.2
37.72531,-97.79759,2005,10,10,13.52
37.72531,-97.79759,2005,10,11,14.58
37.72531,-97.79759,2005,10,12,15.37
37.72531,-97.79759,2005,10,13,16.99
37.72531,-97.79759,2005,10,14,19.39
37.72531,-97.79759,2005,10,15,19.74
37.72531,-97.79759,2005,10,16,19.69
37.72531,-97.79759,2005,10,17,19.77
37.72531,-97.79759,2005,10,18,21.63
37.72531,-97.79759,2005,10,19,18.73
37.72531,-97.79759,2005,10,20,11.61
37.72531,-97.79759,2005,10,21,11.46
37.72531,-97.79759,2005,10,22,11.41
37.72531,-97.79759,2005,10,23,5
37.72531,-97.79759,2005,10,24,5.43
37.72531,-97.79759,2005,10,25,7.53
37.72531,-97.79759,2005,10,26,9.08
37.72531,-97.79759,2005,10,27,9.33
37.72531,-97.79759,2005,10,28,12.62
37.72531,-97.79759,2005,10,29,14.49
37.72531,-97.79759,2005,10,30,14.4
37.72531,-97.79759,2005,10,31,9.54
37.72531,-97.79759,2005,11,1,11.41
37.72531,-97.79759,2005,11,2,14.28
37.72531,-97.79759,2005,11,3,16.02
37.72531,-97.79759,2005,11,4,14.47
37.72531,-97.79759,2005,11,5,12.18
37.72531,-97.79759,2005,11,6,10.36
37.72531,-97.79759,2005,11,7,14.79
37.72531,-97.79759,2005,11,8,16.91
37.72531,-97.79759,2005,11,9,9.29
37.72531,-97.79759,2005,11,10,8.69
37.72531,-97.79759,2005,11,11,14
37.72531,-97.79759,2005,11,12,16.87
37.72531,-97.79759,2005,11,13,9.15
37.72531,-97.79759,2005,11,14,9.34
37.72531,-97.79759,2005,11,15,3.51
37.72531,-97.79759,2005,11,16,0.03
37.72531,-97.79759,2005,11,17,2.49
37.72531,-97.79759,2005,11,18,4.8
37.72531,-97.79759,2005,11,19,6.2
37.72531,-97.79759,2005,11,20,4.44
37.72531,-97.79759,2005,11,21,6.36
37.72531,-97.79759,2005,11,22,6.92
37.72531,-97.79759,2005,11,23,10.41
37.72531,-97.79759,2005,11,24,5.64
37.72531,-97.79759,2005,11,25,3.66
37.72531,-97.79759,2005,11,26,11.53
37.72531,-97.79759,2005,11,27,11.04
37.72531,-97.79759,2005,11,28,0.3
37.72531,-97.79759,2005,11,29,-0.83
37.72531,-97.79759,2005,11,30,-0.2
37.72531,-97.79759,2005,12,1,-3.6
37.72531,-97.79759,2005,12,2,0.21
37.72531,-97.79759,2005,12,3,-1.59
37.72531,-97.79759,2005,12,4,-4.07
37.72531,-97.79759,2005,12,5,-3.57
37.72531,-97.79759,2005,12,6,-8.37
37.72531,-97.79759,2005,12,7,-10.77
37.72531,-97.79759,2005,12,8,-9.62
37.72531,-97.79759,2005,12,9,-4.96
37.72531,-97.79759,2005,12,10,-0.03
37.72531,-97.79759,2005,12,11,2.68
37.72531,-97.79759,2005,12,12,3.11
37.72531,-97.79759,2005,12,13,2.8
37.72531,-97.79759,2005,12,14,1.86
37.72531,-97.79759,2005,12,15,-0.45
37.72531,-97.79759,2005,12,16,-1.19
37.72531,-97.79759,2005,12,17,-1.5
37.72531,-97.79759,2005,12,18,-5.09
37.72531,-97.79759,2005,12,19,-5.57
37.72531,-97.79759,2005,12,20,-4
37.72531,-97.79759,2005,12,21,-1.91
37.72531,-97.79759,2005,12,22,3.05
37.72531,-97.79759,2005,12,23,2.97
37.72531,-97.79759,2005,12,24,5.81
37.72531,-97.79759,2005,12,25,4.39
37.72531,-97.79759,2005,12,26,5.83
37.72531,-97.79759,2005,12,27,6.1
37.72531,-97.79759,2005,12,28,6.08
37.72531,-97.79759,2005,12,29,7.7
37.72531,-97.79759,2005,12,30,5
37.72531,-97.79759,2005,12,31,5.87
37.72531,-97.79759,2006,1,1,8.08
37.72531,-97.79759,2006,1,2,5.78
37.72531,-97.79759,2006,1,3,8.79
37.72531,-97.79759,2006,1,4,7.73
37.72531,-97.79759,2006,1,5,5.6
37.72531,-97.79759,2006,1,6,3.22
37.72531,-97.79759,2006,1,7,9.35
37.72531,-97.79759,2006,1,8,9.22
37.72531,-97.79759,2006,1,9,1.01
37.72531,-97.79759,2006,1,10,0.92
37.72531,-97.79759,2006,1,11,3.47
37.72531,-97.79759,2006,1,12,3.61
37.72531,-97.79759,2006,1,13,2.84
37.72531,-97.79759,2006,1,14,5.57
37.72531,-97.79759,2006,1,15,7.75
37.72531,-97.79759,2006,1,16,4.72
37.72531,-97.79759,2006,1,17,0.7
37.72531,-97.79759,2006,1,18,5.54
37.72531,-97.79759,2006,1,19,5.32
37.72531,-97.79759,2006,1,20,0.59
37.72531,-97.79759,2006,1,21,2.04
